tournament,date,home_team,away_team,home_score,away_score,p_home,p_draw,p_away,lam_home,lam_away,w_ens
WC 2010,2010-06-23,Ghana,Germany,0,1,0.18575171092512038,0.25255765266682095,0.5616906364080584,0.8332664504411166,1.6603739418107002,0.7000000000000001
WC 2010,2010-06-24,Cameroon,Netherlands,1,2,0.16776909558244452,0.2514319372401863,0.5807989671773692,0.7659776053112007,1.670572370396361,0.7000000000000001
WC 2010,2010-06-24,Denmark,Japan,1,3,0.35043717092808924,0.30665710053224593,0.34290572853966483,1.094097556620472,1.0659684284572144,0.7000000000000001
WC 2010,2010-06-24,Paraguay,New Zealand,0,0,0.5027010225120168,0.2776388538826985,0.2196601236052849,1.4368912131715201,0.8493238176046741,0.7000000000000001
WC 2010,2010-06-24,Slovakia,Italy,3,2,0.23218161520418817,0.28395214182263856,0.4838662429731734,0.8846492559676745,1.3860587739953703,0.7000000000000001
WC 2010,2010-06-25,Chile,Spain,1,2,0.1902891158155644,0.2791354563390286,0.530575427845407,0.7698892620910214,1.447936977568176,0.7000000000000001
WC 2010,2010-06-25,North Korea,Ivory Coast,0,3,0.22878261386472318,0.2785154932580489,0.4927018928772278,0.8878540684912762,1.4320883663009205,0.7000000000000001
WC 2010,2010-06-25,Portugal,Brazil,0,0,0.23395018578464022,0.27983489690866237,0.4862149173066975,0.8969872008302557,1.424768868933353,0.7000000000000001
WC 2010,2010-06-25,Switzerland,Honduras,0,0,0.34473331504613225,0.2941246401300407,0.361142044823827,1.1275526534737188,1.167225507045028,0.7000000000000001
WC 2010,2010-06-26,United States,Ghana,1,2,0.4205403803155843,0.283430366879084,0.29602925280533177,1.3381173357279152,1.0991897343495323,0.7000000000000001
WC 2010,2010-06-26,Uruguay,South Korea,2,1,0.3367833156916584,0.30582453261923326,0.3573921516891084,1.0505194715550266,1.0888521467180827,0.7000000000000001
WC 2010,2010-06-27,Argentina,Mexico,3,1,0.39307387195216603,0.2775179740699226,0.32940815397791134,1.3424652509521828,1.1951360988604864,0.7000000000000001
WC 2010,2010-06-27,Germany,England,4,1,0.3392956551701567,0.27873453481692945,0.38196981001291375,1.2153491129462615,1.299433882208291,0.7000000000000001
WC 2010,2010-06-28,Brazil,Chile,3,0,0.5506384325314526,0.2658624840066851,0.18349908346186236,1.5729880489090795,0.7904852720906648,0.7000000000000001
WC 2010,2010-06-28,Netherlands,Slovakia,2,1,0.6076150605211578,0.24044081407692264,0.1519441254019196,1.7362218619846919,0.7380828953528276,0.7000000000000001
WC 2010,2010-06-29,Paraguay,Japan,0,0,0.33329113542499095,0.31496458020360135,0.3517442843714077,1.025287731712392,1.0427107036298537,0.7000000000000001
WC 2010,2010-06-29,Spain,Portugal,1,0,0.4688495020517522,0.29126148991664363,0.2398890080316042,1.3213203813117211,0.8736534279861283,0.7000000000000001
WC 2010,2010-07-02,Uruguay,Ghana,1,1,0.48052957326243173,0.28044302297944684,0.23902740375812162,1.4120635929269276,0.8979200294245802,0.7000000000000001
WC 2010,2010-07-02,Netherlands,Brazil,2,1,0.2790461378512342,0.29297449554110505,0.42797936660766067,0.9676910721610787,1.2770508426053424,0.7000000000000001
WC 2010,2010-07-03,Argentina,Germany,0,4,0.3701270336747651,0.2753766482149705,0.3544963181102644,1.2953705499209636,1.2712095376977988,0.7000000000000001
WC 2010,2010-07-03,Paraguay,Spain,0,1,0.1425897105748623,0.251690448101961,0.6057198413231768,0.6455147604387792,1.6567599567622895,0.7000000000000001
WC 2010,2010-07-06,Uruguay,Netherlands,2,3,0.23395409895133726,0.2806927336025123,0.4853531674461503,0.8925664315328447,1.3985332127718015,0.7000000000000001
WC 2010,2010-07-07,Germany,Spain,0,1,0.2496344063027795,0.2741099772993663,0.47625561639785413,0.982112425372625,1.443092844318316,0.7000000000000001
WC 2010,2010-07-10,Uruguay,Germany,2,3,0.2799948328070939,0.27111307419645764,0.4488920929964484,1.0914724587002471,1.4458001854136526,0.7000000000000001
WC 2010,2010-07-11,Netherlands,Spain,0,1,0.28655697241253786,0.30450642666935157,0.40893660091811057,0.9433520933994373,1.1860572561604195,0.7000000000000001
EURO 2012,2012-06-08,Poland,Greece,1,1,0.47524289155919935,0.28947764035650486,0.23527946808429584,1.3638856340737924,0.8902160096579232,0.75
EURO 2012,2012-06-08,Russia,Czech Republic,4,1,0.35879779109006593,0.32577924287143384,0.3154229660385005,1.031836900057068,0.9422815311267694,0.75
EURO 2012,2012-06-09,Netherlands,Denmark,0,1,0.5034842907383492,0.28018194852758604,0.21633376073406474,1.4722671500949123,0.8708793852134302,0.75
EURO 2012,2012-06-09,Germany,Portugal,1,0,0.3869022839938166,0.26604755920689244,0.3470501567992912,1.431264653422742,1.3506513357159458,0.75
EURO 2012,2012-06-10,Spain,Italy,1,1,0.5397374324640318,0.2805755639232952,0.17968700361267315,1.4797415659515245,0.7205283889715932,0.75
EURO 2012,2012-06-10,Republic of Ireland,Croatia,1,3,0.3018794772061502,0.33486755737103596,0.36325296542281366,0.8821720204330761,0.9959686381019351,0.75
EURO 2012,2012-06-11,France,England,1,1,0.32106802281642355,0.3294355197552143,0.3494964574283622,0.9556937846324702,1.0034441037655197,0.75
EURO 2012,2012-06-11,Ukraine,Sweden,2,1,0.348989596083912,0.2755686827701852,0.37544172114590285,1.2822522773482183,1.3576976408396204,0.75
EURO 2012,2012-06-12,Poland,Russia,1,1,0.38118550465941814,0.30048944306465963,0.3183250522759225,1.1799079662104353,1.0530827948893156,0.75
EURO 2012,2012-06-12,Greece,Czech Republic,1,2,0.2787381892360643,0.3256239363269311,0.3956378744370046,0.8809360612886638,1.0867486627572356,0.75
EURO 2012,2012-06-13,Denmark,Portugal,2,3,0.28677803228146104,0.2966983175843518,0.41652365013418735,1.004592956568889,1.2737398673499816,0.75
EURO 2012,2012-06-13,Netherlands,Germany,1,2,0.43737427524070815,0.2642943850003661,0.29833133975892545,1.5498589692096212,1.2262470424956917,0.75
EURO 2012,2012-06-14,Spain,Republic of Ireland,4,0,0.5637246492246586,0.2773525725556264,0.15892277821971493,1.4843501892412039,0.6457742648585278,0.75
EURO 2012,2012-06-14,Italy,Croatia,1,1,0.3403867555285204,0.32718177555562916,0.3324314689158505,0.9882689771422496,0.9850948010421445,0.75
EURO 2012,2012-06-15,Sweden,England,2,3,0.28485853565045904,0.300841235731836,0.4143002286177049,0.9905479101577221,1.2399577042696872,0.75
EURO 2012,2012-06-15,Ukraine,France,0,2,0.29009426304014296,0.2946370537182906,0.4152686832415663,1.0246828509838108,1.2935774728462035,0.75
EURO 2012,2012-06-16,Poland,Czech Republic,0,1,0.4170951442796639,0.2859217553730831,0.29698310034725306,1.337216181841885,1.0954003325925235,0.75
EURO 2012,2012-06-16,Greece,Russia,1,0,0.2517090065552464,0.33412219476487703,0.4141687986798765,0.7720560211760352,1.0756749024852927,0.75
EURO 2012,2012-06-17,Portugal,Netherlands,2,1,0.2677134233545717,0.2904028413029701,0.44188373534245806,0.9890413374236129,1.3537171719446746,0.75
EURO 2012,2012-06-17,Denmark,Germany,1,2,0.28107474641310065,0.2638191318721588,0.4551061217147408,1.184658850560639,1.565185481559022,0.75
EURO 2012,2012-06-18,Croatia,Spain,0,1,0.1790444131698496,0.26706299755934143,0.553892589270809,0.772803680855427,1.578618231871956,0.75
EURO 2012,2012-06-18,Italy,Republic of Ireland,2,0,0.35982157158182904,0.345516552301925,0.29466187611624595,0.944937750610134,0.8427809470286337,0.75
EURO 2012,2012-06-19,Ukraine,England,0,1,0.289630612429322,0.26399489350646155,0.44637449406421625,1.192822093087979,1.554765837439427,0.75
EURO 2012,2012-06-19,Sweden,France,2,0,0.2892404053861953,0.33592348758129525,0.3748361070325093,0.8701092966874172,1.0257003175088701,0.75
EURO 2012,2012-06-21,Czech Republic,Portugal,0,1,0.2757254028019762,0.2974540493917162,0.4268205478063075,0.9733715608884356,1.2847095295688773,0.75
EURO 2012,2012-06-22,Germany,Greece,4,2,0.5173965958235447,0.26730449201011164,0.21529891216634373,1.5647485764481157,0.9462796757564472,0.75
EURO 2012,2012-06-23,Spain,France,2,0,0.44595815036600583,0.31574931068556694,0.23829253894842742,1.2157631207940962,0.7970345080335318,0.75
EURO 2012,2012-06-24,England,Italy,0,0,0.4294577229129814,0.31029685709045424,0.26024541999656425,1.2081137619956162,0.8718762886884232,0.75
EURO 2012,2012-06-27,Portugal,Spain,0,0,0.2189662559897007,0.27311138885250386,0.5079223551577955,0.898060679436841,1.5248225842311225,0.75
EURO 2012,2012-06-28,Germany,Italy,1,2,0.4235993225069148,0.28227993312730143,0.29412074436578356,1.3734489905374785,1.1044019124146989,0.75
EURO 2012,2012-07-01,Spain,Italy,4,0,0.5349681149101756,0.2821844819398781,0.1828474031499461,1.465594011549261,0.7265238053000367,0.75
WC 2014,2014-06-12,Brazil,Croatia,3,1,0.7805966035561853,0.14728140461828057,0.07212199182553415,2.606915562862636,0.6499463802065064,0.7000000000000001
WC 2014,2014-06-13,Chile,Australia,3,1,0.5447284698888115,0.24258822926715298,0.21268330084403575,1.8263022104178752,1.0235208432377263,0.7000000000000001
WC 2014,2014-06-13,Mexico,Cameroon,1,0,0.5075574482796755,0.2706905445164943,0.22175200720383018,1.4989908231741786,0.9124352710278608,0.7000000000000001
WC 2014,2014-06-13,Spain,Netherlands,1,5,0.4646483809611387,0.2933755295352157,0.24197608950364558,1.3305251408482288,0.8676104793187436,0.7000000000000001
WC 2014,2014-06-14,Uruguay,Costa Rica,1,3,0.5439833200972592,0.2633766534988358,0.1926400264039048,1.5885886601070212,0.8302773931567985,0.7000000000000001
WC 2014,2014-06-14,Ivory Coast,Japan,2,1,0.3732770592451069,0.2673322188782505,0.3593907218766422,1.3828541799965393,1.3457788766080208,0.7000000000000001
WC 2014,2014-06-14,Colombia,Greece,3,0,0.448366501061592,0.3315636535162575,0.22006984542215058,1.1081895747053165,0.7038609284385766,0.7000000000000001
WC 2014,2014-06-14,England,Italy,1,2,0.4508630058810108,0.29899193730381574,0.2501450568151736,1.2812435131661273,0.884014293282349,0.7000000000000001
WC 2014,2014-06-15,Argentina,Bosnia and Herzegovina,2,1,0.6011003663126571,0.22904347739449407,0.16985615629284867,1.8906495824319616,0.8930018088756834,0.7000000000000001
WC 2014,2014-06-15,France,Honduras,3,0,0.5880230181330642,0.2573426063128271,0.1546343755541088,1.680072588223572,0.6874240699432792,0.7000000000000001
WC 2014,2014-06-15,Switzerland,Ecuador,2,1,0.35143418934641046,0.29777818322962757,0.35078762742396197,1.1572757665918918,1.1360383996992254,0.7000000000000001
WC 2014,2014-06-16,Germany,Portugal,4,0,0.4233492364643129,0.26381855418050626,0.31283220935518075,1.504874977224921,1.248819743314275,0.7000000000000001
WC 2014,2014-06-16,Ghana,United States,1,2,0.3214937523103458,0.2929357422557674,0.3855705054338867,1.1005430802451368,1.2149035080814548,0.7000000000000001
WC 2014,2014-06-16,Iran,Nigeria,0,0,0.3904333494018579,0.3098891515173627,0.2996774990807793,1.1439053646222863,0.9723930588024297,0.7000000000000001
WC 2014,2014-06-17,Belgium,Algeria,2,1,0.41859010061044677,0.2936226267661959,0.2877872726233573,1.2502742667903428,1.002316089843317,0.7000000000000001
WC 2014,2014-06-17,Brazil,Mexico,0,0,0.7099286788702786,0.17954973419157846,0.11052158693814294,2.3700811445622816,0.8070308426248302,0.7000000000000001
WC 2014,2014-06-17,Russia,South Korea,1,1,0.4819282033176756,0.2964056866573231,0.22166611002500153,1.3481527452666136,0.8001911524692854,0.7000000000000001
WC 2014,2014-06-18,Spain,Chile,0,2,0.5035408001048635,0.2714158474731285,0.22504335242200824,1.4985633418180024,0.9031822598479061,0.7000000000000001
WC 2014,2014-06-18,Australia,Netherlands,2,3,0.18135516638585686,0.2444267992309895,0.5742180343831536,0.8737678376735736,1.7926222876995026,0.7000000000000001
WC 2014,2014-06-18,Cameroon,Croatia,0,4,0.2912428071026929,0.2994170886966889,0.4093401042006183,0.9749844190553365,1.2023129868262337,0.7000000000000001
WC 2014,2014-06-19,Uruguay,England,2,1,0.36870144352945144,0.29043413315427924,0.3408644233162694,1.211255351708584,1.155085211518535,0.7000000000000001
WC 2014,2014-06-19,Japan,Greece,0,0,0.3981262305128364,0.3109553760367475,0.2909183934504159,1.151519694744013,0.943845022178067,0.7000000000000001
WC 2014,2014-06-19,Colombia,Ivory Coast,2,1,0.42653971906122845,0.29260180435574523,0.2808584765830263,1.2856845099337213,0.9903933477148363,0.7000000000000001
WC 2014,2014-06-20,Honduras,Ecuador,1,2,0.2559792084391029,0.2663141987778471,0.47770659278305005,1.0596805068626889,1.5397172303703384,0.7000000000000001
WC 2014,2014-06-20,Italy,Costa Rica,0,1,0.40665111514997915,0.3097624587707159,0.28358642607930473,1.186775907020884,0.9247939252084784,0.7000000000000001
WC 2014,2014-06-20,Switzerland,France,2,5,0.22674164223666535,0.3105687510453181,0.46268960671801673,0.771366917188624,1.2308058149240637,0.7000000000000001
WC 2014,2014-06-21,Argentina,Iran,1,0,0.5080482377715854,0.27797764028930294,0.21397412193911183,1.4665643783919977,0.8476788428612559,0.7000000000000001
WC 2014,2014-06-21,Germany,Ghana,2,2,0.531608845077949,0.24922649248607115,0.21916466243598007,1.7066925819651249,1.016256984038559,0.7000000000000001
WC 2014,2014-06-21,Nigeria,Bosnia and Herzegovina,1,0,0.3782196857004931,0.28121580832449844,0.3405645059750085,1.2850703361302918,1.203514889693874,0.7000000000000001
WC 2014,2014-06-22,United States,Portugal,2,2,0.28759360277472557,0.2827273784901605,0.42967901873511394,1.0557137286192109,1.3588954723761766,0.7000000000000001
WC 2014,2014-06-22,South Korea,Algeria,2,4,0.32907383462882006,0.306659258600436,0.36426690677074397,1.0511813291564054,1.1581307873693873,0.7000000000000001
WC 2014,2014-06-22,Belgium,Russia,1,0,0.2858323953971697,0.3056300392370941,0.40853756536573615,0.9411709481644099,1.1788547116908301,0.7000000000000001
WC 2014,2014-06-23,Australia,Spain,0,3,0.11670631272359144,0.20377403160443422,0.6795196556719745,0.7150422157345908,2.104383361307703,0.7000000000000001
WC 2014,2014-06-23,Brazil,Cameroon,4,1,0.8251988100504544,0.12273381308956874,0.052067376859976866,2.8485385419122276,0.5898629909797041,0.7000000000000001
WC 2014,2014-06-23,Croatia,Mexico,1,3,0.2714295294381214,0.284009465823055,0.4445610047388236,0.9996157938167667,1.3528034771696684,0.7000000000000001
WC 2014,2014-06-23,Netherlands,Chile,2,0,0.3886091024287003,0.2894420103918463,0.32194888717945336,1.2460242590855883,1.112875864645708,0.7000000000000001
WC 2014,2014-06-24,Japan,Colombia,1,4,0.2799924510964007,0.2949550176783801,0.42505253122521913,0.9898697934337726,1.2673849178065906,0.7000000000000001
WC 2014,2014-06-24,Italy,Uruguay,0,1,0.24525224486154068,0.28075960440548114,0.4739881507329783,0.9426291180035118,1.4118457107715854,0.7000000000000001
WC 2014,2014-06-24,Greece,Ivory Coast,2,1,0.29268106778127023,0.30720777637978874,0.40011115583894113,0.9708999342631939,1.1736652126088212,0.7000000000000001
WC 2014,2014-06-24,Costa Rica,England,0,0,0.20075002473355705,0.2823192406230168,0.5169307346434261,0.7834088820572489,1.4435396830938587,0.7000000000000001
WC 2014,2014-06-25,Bosnia and Herzegovina,Iran,3,1,0.2944634310599152,0.28592786279361604,0.41960870614646884,1.0590960234781548,1.3105262308021528,0.7000000000000001
WC 2014,2014-06-25,Ecuador,France,0,0,0.2294306355438112,0.2875699945060709,0.4829993699501179,0.8510687669621959,1.419724292200685,0.7000000000000001
WC 2014,2014-06-25,Honduras,Switzerland,0,3,0.25015319611914005,0.29058185795420316,0.4592649459266567,0.9091885730282998,1.3872342549506573,0.7000000000000001
WC 2014,2014-06-25,Nigeria,Argentina,2,3,0.18071494429159712,0.2553235657955462,0.5639614899128568,0.820448617532374,1.6493732954050437,0.7000000000000001
WC 2014,2014-06-26,Algeria,Russia,1,1,0.22690365659901107,0.30449791110135765,0.4685984322996314,0.7899641132840459,1.2364296229318321,0.7000000000000001
WC 2014,2014-06-26,South Korea,Belgium,0,1,0.2721708936080421,0.28587409815769665,0.44195500823426137,1.0101082130414696,1.3705715359738004,0.7000000000000001
WC 2014,2014-06-26,Portugal,Ghana,2,1,0.46034283869728215,0.2818915019474569,0.25776565935526097,1.3950935005092853,0.9797701035166942,0.7000000000000001
WC 2014,2014-06-26,United States,Germany,0,1,0.2462726477424435,0.2513959799750611,0.5023313722824956,1.1027063020188022,1.6950442118483224,0.7000000000000001
WC 2014,2014-06-28,Brazil,Chile,1,1,0.7038567515085263,0.17974118484755092,0.11640206364392283,2.3898852821372145,0.8444245105384166,0.7000000000000001
WC 2014,2014-06-28,Colombia,Uruguay,2,0,0.334786547284065,0.30486814218756253,0.3603453105283723,1.0593361999742745,1.1167093753324595,0.7000000000000001
WC 2014,2014-06-29,Costa Rica,Greece,1,1,0.30054010797543285,0.3396717198275459,0.3597881721970211,0.8512339915239044,0.9976805216002167,0.7000000000000001
WC 2014,2014-06-29,Netherlands,Mexico,2,1,0.39291892361228037,0.29314627554710465,0.313934800840615,1.2411731616177357,1.0742619720417985,0.7000000000000001
WC 2014,2014-06-30,Germany,Algeria,2,1,0.5984947210886036,0.23023026575993788,0.17127501315145863,1.8785233942972854,0.8813346316817858,0.7000000000000001
WC 2014,2014-06-30,France,Nigeria,2,0,0.4872335334576188,0.29788127371716333,0.21488519282521792,1.3368052300956028,0.7735345740904218,0.7000000000000001
WC 2014,2014-07-01,Argentina,Switzerland,1,0,0.5465391254553168,0.2655021636040701,0.18795871094061314,1.5576900839823036,0.8069331685828565,0.7000000000000001
WC 2014,2014-07-01,Belgium,United States,2,1,0.32230109952682684,0.28630282682169444,0.3913960736514789,1.131336027579795,1.2714123105052,0.7000000000000001
WC 2014,2014-07-04,Brazil,Colombia,2,1,0.6540502229467919,0.21665119406728392,0.12929858298592412,1.9643722234944652,0.7237347666552781,0.7000000000000001
WC 2014,2014-07-04,France,Germany,0,1,0.3435792030959005,0.28670536254918466,0.3697154343549147,1.1837565709442006,1.2366110940726187,0.7000000000000001
WC 2014,2014-07-05,Argentina,Belgium,1,0,0.5722985549017516,0.24784512431526898,0.17985632078297953,1.7139275754483978,0.843249264148518,0.7000000000000001
WC 2014,2014-07-05,Netherlands,Costa Rica,0,0,0.5384194595245134,0.27650452406579873,0.1850760164096879,1.4861881852487984,0.7475774753004711,0.7000000000000001
WC 2014,2014-07-08,Brazil,Germany,1,7,0.6568016373043584,0.19307816619961848,0.1501201964960231,2.412631754319832,1.0096113143143972,0.7000000000000001
WC 2014,2014-07-09,Netherlands,Argentina,0,0,0.29107224597528947,0.2940714312017681,0.4148563228229425,1.0170302984757766,1.2691695346356497,0.7000000000000001
WC 2014,2014-07-12,Brazil,Netherlands,0,3,0.6443885020543288,0.21320861218735893,0.14240288575831228,2.0403074135717945,0.8237709978129095,0.7000000000000001
WC 2014,2014-07-13,Germany,Argentina,1,0,0.3179680880081167,0.26741922341932045,0.41461268857256295,1.2491490023165843,1.4707211607935755,0.7000000000000001
EURO 2016,2016-06-10,France,Romania,2,1,0.6501851689096465,0.2109528610186092,0.1388619700717444,1.9769037493982249,0.7835659373795779,0.55
EURO 2016,2016-06-11,Wales,Slovakia,2,1,0.2418447234339631,0.29736910772798314,0.46078616883805373,0.8241583762355327,1.268938361744774,0.55
EURO 2016,2016-06-11,England,Russia,1,1,0.4951597130928232,0.2725663731949568,0.2322739137122199,1.4501959568619491,0.9042140582661342,0.55
EURO 2016,2016-06-11,Albania,Switzerland,0,1,0.2706746273281004,0.29034049399399275,0.4389848786779068,0.9398765335283794,1.2876976140029148,0.55
EURO 2016,2016-06-12,Germany,Ukraine,2,0,0.43131321264967765,0.2650292806145628,0.30365750673575986,1.4542290686048287,1.1620147324401686,0.55
EURO 2016,2016-06-12,Poland,Northern Ireland,1,0,0.49118256797229853,0.2803486113337246,0.22846882069397706,1.3873196612108256,0.8554876162718538,0.55
EURO 2016,2016-06-12,Turkey,Croatia,0,1,0.3093333261176604,0.29044600370556856,0.4002206701767712,1.0389005361925847,1.2189338917018369,0.55
EURO 2016,2016-06-13,Spain,Czech Republic,1,0,0.5937859222194011,0.2409059912069725,0.16530808657362653,1.7068525475333947,0.7783768463463385,0.55
EURO 2016,2016-06-13,Republic of Ireland,Sweden,1,1,0.32308663047824626,0.3050005459629909,0.37191282355876276,1.0069411860396813,1.100426465205404,0.55
